Genes	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
gbgene10911	0.619581969559265	0.632093205468325	0.937304265942647	0.685555647943945	0.492993357882125	NA
gbgene10912	0.358034493234979	-0.522855354238849	0.831534449650567	-0.579840813180828	0.562021971958007	NA
gbgene10913	0.785660154071121	0.536864974830481	0.842628902201993	0.653386272901084	0.513507286179167	NA
gbgene10917	0.184428063625033	0.00697179645390642	0.830253551491668	0.00839401719480949	0.993302621926253	NA
gbgene10919	0.500096444217066	0.355419915902991	0.834743487162173	0.417948300698822	0.675984916946297	NA
gbgene10921	0.546200124632155	0.0945248910858859	0.923662496387446	0.104893470046192	0.91646034053288	NA
gbman.GBUE008460-PA.1	2.74681994182663	2.13794356969467	0.924195685242762	2.22465122882174	0.0261046607201281	NA
gbgene10923	0.292360911403455	0.217048147356597	0.898222288978488	0.222056354136552	0.824270013975261	NA
gbgene10926	0.710300382890014	1.19230052949598	0.946933079423072	1.20518068979322	0.228133555274247	NA
gbgene10929	0.19037580656937	0.345921389501931	0.830253551491668	0.394985125559426	0.692853865425422	NA
gbgene10939	0.918792528736175	0.267557040950449	0.975273941227961	0.277054076357906	0.781738583716231	NA
gbgene10941	0.238689662156652	-0.331977796594118	0.830253551491668	-0.431113473587965	0.66638586425656	NA
gbgene10944	0.184209353653245	0.345921389501931	0.830253551491668	0.387278094844924	0.698550340495924	NA
gbgene10949	0.250118569240469	0.345921389501931	0.830253551491668	0.420542422093239	0.674089245762218	NA
gbgene10953	3.61925883245313	0.672769035875839	0.866614617859184	0.773620312173465	0.439155356655366	NA
gbgene10959	0.224413162370474	-0.331977796594118	0.830253551491668	-0.413044892729791	0.679573723011452	NA
gbgene10963	1.23000919923617	1.60775550253754	0.975473135387599	1.64201609171928	0.100586669264734	NA
gbgene10969	0.559839206888166	0.777977898674104	0.976342127590731	0.793610458351512	0.427422242119727	NA
gbgene10971	0.593386508319867	0.396080255169936	0.836359599097055	0.489051646784583	0.624805132879437	NA
gbgene10974	0.316517839197096	-0.217993240825132	0.901851450176485	-0.247920631919226	0.804195816193352	NA
gbgene10977	0.24164702421544	0.345921389501931	0.830253551491668	0.420542422093239	0.674089245762218	NA
gbgene10985	4.99016162159971	0.879201214620703	0.919233527925422	0.954207124057113	0.339978809258983	NA
gbgene10986	1.19619374549612	0.743901353256774	0.978205443696985	0.753999410127481	0.450849575942993	NA
gbgene10989	0.316027784827694	0.345921389501931	0.830253551491668	0.496173305839085	0.619772142921412	NA
gbgene10992	1.12135385542191	0.217818807399339	0.9777234736022	0.223876368021616	0.82285350461636	NA
gbgene10993	0.277358723492173	0.00697179645390638	0.830253551491668	0.00839401719480963	0.993302621926253	NA
gbgene10996	0.24164702421544	0.345921389501931	0.830253551491668	0.420542422093239	0.674089245762218	NA
gbgene10997	1.2263713341352	0.790639709262479	0.945200479808555	0.827117589873715	0.408170415253398	NA
gbgene11004	0.309720637647696	0.174751410483782	0.830663691652089	0.190106357248458	0.849225788562602	NA
gbgene11005	0.474041677241541	0.547632570314407	0.832136070849021	0.69726533834714	0.485636755679326	NA
gbgene11007	0.253201795698532	0.345921389501931	0.830253551491668	0.425751059983668	0.670289251649949	NA
gbgene11009	0.697410146599709	0.76319147632628	0.942297204627561	0.79708572396413	0.425401246884503	NA
gbgene11013	0.316027784827694	0.345921389501931	0.830253551491668	0.496173305839085	0.619772142921412	NA
gbgene11015	0.250118569240469	0.345921389501931	0.830253551491668	0.420542422093239	0.674089245762218	NA
gbgene11017	0.303554184731571	0.167460497054409	0.830545697794135	0.182467468217567	0.855215882361452	NA
gbman.GBUE012320-PA.1	0.187292580111307	0.345921389501931	0.830253551491668	0.391148809573975	0.695687243981569	NA
gbgene11037	0.19037580656937	0.345921389501931	0.830253551491668	0.394985125559426	0.692853865425422	NA
gbgene11040	0.43537261590602	0.185772676397184	0.830839643399562	0.290492458086438	0.771439519731181	NA
gbgene11043	0.210136662584296	-0.331977796594118	0.830253551491668	-0.396478525681061	0.691752046689057	NA
gbgene11045	0.474041677241541	0.547632570314407	0.832136070849021	0.69726533834714	0.485636755679326	NA
gbgene11047	1.09348295253693	0.667770257540152	0.950590393727338	0.696096935724986	0.486368125417365	NA
gbgene11048	1.70791223728493	2.06436998452907	0.955930298842299	2.14714586417693	0.0317816709575334	NA
gbgene11049	1.43390329891397	1.2360548412079	0.959118437120978	1.31124976027922	0.189773395794834	NA
gbgene11050	0.632055569655388	0.739718196424529	0.835797333827876	0.82458910220747	0.409604910512761	NA
gbgene11051	0.277358723492173	0.00697179645390638	0.830253551491668	0.00839401719480963	0.993302621926253	NA
gbgene11053	0.610191595921205	0.232597679005254	0.932639904340331	0.236966098317018	0.81268309088575	NA
gbgene11054	0.706659825973897	0.769953650792057	0.942307172899048	0.804844813118514	0.420909237986331	NA
